Région,Province,Année,Surface (1000 Ha),Production (1000 Qx),Rendement (Qx/Ha),Latitude,Longitude,Pluie_Saisonniere_mm,NDVI_01,NDVI_03,NDVI_05,NDVI_Moyen,Point_ID
Rabat-Salé-Kénitra,Sidi Kacem,2017,154.1,5330.4,34.59,34.17226369,-5.747186615,514.95,0.5182,0.5891,0.3576,0.4883,Sidi Kacem_2017_Pt3
Rabat-Salé-Kénitra,Sidi Kacem,2017,154.1,5330.4,34.59,34.19288454,-5.750210886,514.95,0.7549,0.7068,0.2405,0.5674,Sidi Kacem_2017_Pt4
Rabat-Salé-Kénitra,Sidi Kacem,2017,154.1,5330.4,34.59,34.24760651,-5.703745329,514.95,0.8309,0.7218,0.3165,0.623066667,Sidi Kacem_2017_Pt5
Rabat-Salé-Kénitra,Sidi Kacem,2017,154.1,5330.4,34.59,34.2292241,-5.699767848,514.95,0.387,0.8541,0.1274,0.456166667,Sidi Kacem_2017_Pt6
Rabat-Salé-Kénitra,Sidi Kacem,2017,154.1,5330.4,34.59,34.25198097,-5.699576514,567.25,-0.0153,0.4005,-0.0409,0.114766667,Sidi Kacem_2017_Pt7
Rabat-Salé-Kénitra,Sidi Kacem,2017,154.1,5330.4,34.59,34.16092332,-5.660638282,514.95,0.7476,0.7802,0.0532,0.527,Sidi Kacem_2017_Pt8
Rabat-Salé-Kénitra,Sidi Kacem,2017,154.1,5330.4,34.59,34.26419589,-5.750631897,567.25,0.6974,0.8426,0.4411,0.660366667,Sidi Kacem_2017_Pt9
Rabat-Salé-Kénitra,Sidi Kacem,2016,150.4,2164.4,14.39,34.18689644,-5.752851972,367.2,0.2,0.4015,0.2618,0.287766667,Sidi Kacem_2016_Pt0
Rabat-Salé-Kénitra,Sidi Kacem,2016,150.4,2164.4,14.39,34.26348149,-5.72224377,382.83,0.4216,0.6541,0.434,0.503233333,Sidi Kacem_2016_Pt1
Rabat-Salé-Kénitra,Sidi Kacem,2016,150.4,2164.4,14.39,34.25858701,-5.7501345,382.83,0.5408,0.6694,0.4401,0.5501,Sidi Kacem_2016_Pt2
Rabat-Salé-Kénitra,Sidi Kacem,2016,150.4,2164.4,14.39,34.26280695,-5.753917299,382.83,0.4662,0.6273,0.5259,0.5398,Sidi Kacem_2016_Pt3
Rabat-Salé-Kénitra,Sidi Kacem,2016,150.4,2164.4,14.39,34.24214916,-5.714062493,367.2,0.2736,0.5071,0.4926,0.424433333,Sidi Kacem_2016_Pt4
Rabat-Salé-Kénitra,Sidi Kacem,2016,150.4,2164.4,14.39,34.21859465,-5.7461642,367.2,0.4618,0.7325,0.3525,0.5156,Sidi Kacem_2016_Pt5
Rabat-Salé-Kénitra,Sidi Kacem,2016,150.4,2164.4,14.39,34.22070074,-5.651337913,367.2,0.0878,0.336,0.165,0.196266667,Sidi Kacem_2016_Pt6
Rabat-Salé-Kénitra,Sidi Kacem,2016,150.4,2164.4,14.39,34.21002402,-5.654659528,367.2,0.1584,0.4556,0.2034,0.272466667,Sidi Kacem_2016_Pt7
Rabat-Salé-Kénitra,Sidi Kacem,2016,150.4,2164.4,14.39,34.21093684,-5.743120477,367.2,0.2,0.5579,0.3298,0.362566667,Sidi Kacem_2016_Pt8
Rabat-Salé-Kénitra,Sidi Kacem,2016,150.4,2164.4,14.39,34.23951916,-5.724370437,367.2,0.2048,0.3453,0.3078,0.285966667,Sidi Kacem_2016_Pt9
Rabat-Salé-Kénitra,Skhirate-Témara,2021,20.4,596,29.22,33.82730553,-6.973020911,856.16,0.6333,0.6252,0.4256,0.561366667,Skhirate-Témara_2021_Pt0
Rabat-Salé-Kénitra,Skhirate-Témara,2021,20.4,596,29.22,33.82838551,-6.984900916,856.16,0.6563,0.7389,0.2826,0.559266667,Skhirate-Témara_2021_Pt1
Rabat-Salé-Kénitra,Skhirate-Témara,2021,20.4,596,29.22,33.80205569,-6.895360956,856.16,0.5769,0.5739,0.2482,0.466333333,Skhirate-Témara_2021_Pt2
Rabat-Salé-Kénitra,Skhirate-Témara,2021,20.4,596,29.22,33.87714335,-6.983052289,856.16,0.6381,0.4643,0.2712,0.457866667,Skhirate-Témara_2021_Pt3
Rabat-Salé-Kénitra,Skhirate-Témara,2021,20.4,596,29.22,33.80947303,-6.925154218,856.16,0.7848,0.6353,0.333,0.584366667,Skhirate-Témara_2021_Pt4
Rabat-Salé-Kénitra,Skhirate-Témara,2021,20.4,596,29.22,33.79007163,-6.959835278,856.16,0.7181,0.8786,0.1583,0.585,Skhirate-Témara_2021_Pt5
Rabat-Salé-Kénitra,Skhirate-Témara,2021,20.4,596,29.22,33.90771227,-6.966306815,856.16,0.4659,0.5276,0.1037,0.365733333,Skhirate-Témara_2021_Pt6
Rabat-Salé-Kénitra,Skhirate-Témara,2021,20.4,596,29.22,33.89039333,-6.951488961,856.16,0.4907,0.5002,-0.0337,0.319066667,Skhirate-Témara_2021_Pt7
Rabat-Salé-Kénitra,Skhirate-Témara,2021,20.4,596,29.22,33.8449746,-6.981829833,856.16,0.7197,0.6737,0.2872,0.5602,Skhirate-Témara_2021_Pt8
Rabat-Salé-Kénitra,Skhirate-Témara,2021,20.4,596,29.22,33.87452857,-6.917335578,856.16,0.4846,0.5248,0.383,0.464133333,Skhirate-Témara_2021_Pt9
Rabat-Salé-Kénitra,Skhirate-Témara,2020,35.3,296.6,8.4,33.86759131,-6.987129008,264.08,0.5723,0.4357,0.4021,0.470033333,Skhirate-Témara_2020_Pt0
Rabat-Salé-Kénitra,Skhirate-Témara,2020,35.3,296.6,8.4,33.90098535,-6.915456509,264.08,0.4912,0.386,0.2623,0.379833333,Skhirate-Témara_2020_Pt1
Rabat-Salé-Kénitra,Skhirate-Témara,2020,35.3,296.6,8.4,33.89725364,-6.958496468,264.08,0.6185,0.4302,0.2696,0.439433333,Skhirate-Témara_2020_Pt2
Rabat-Salé-Kénitra,Skhirate-Témara,2020,35.3,296.6,8.4,33.87968715,-6.999014075,264.08,0.7741,0.564,0.2365,0.524866667,Skhirate-Témara_2020_Pt3
Rabat-Salé-Kénitra,Skhirate-Témara,2020,35.3,296.6,8.4,33.81816951,-6.943282731,264.08,0.7952,0.5741,0.3019,0.557066667,Skhirate-Témara_2020_Pt4
Rabat-Salé-Kénitra,Skhirate-Témara,2020,35.3,296.6,8.4,33.82534046,-6.97740557,264.08,0.5257,0.4011,0.2835,0.403433333,Skhirate-Témara_2020_Pt5
Rabat-Salé-Kénitra,Skhirate-Témara,2020,35.3,296.6,8.4,33.86109055,-6.910896503,264.08,0.6685,0.5612,0.6993,0.643,Skhirate-Témara_2020_Pt6
Rabat-Salé-Kénitra,Skhirate-Témara,2020,35.3,296.6,8.4,33.86112714,-6.895628502,264.08,0.7336,0.5891,0.4692,0.5973,Skhirate-Témara_2020_Pt7
Rabat-Salé-Kénitra,Skhirate-Témara,2020,35.3,296.6,8.4,33.79782552,-6.979238869,264.08,0.7107,0.4473,0.224,0.460666667,Skhirate-Témara_2020_Pt8
Rabat-Salé-Kénitra,Skhirate-Témara,2020,35.3,296.6,8.4,33.81120656,-6.935842293,264.08,0.8829,0.7983,0.3861,0.6891,Skhirate-Témara_2020_Pt9
Rabat-Salé-Kénitra,Skhirate-Témara,2019,0.7,7.2,10.29,33.8399754,-6.980926796,409.31,0.7415,0.5627,0.2184,0.507533333,Skhirate-Témara_2019_Pt0
Rabat-Salé-Kénitra,Skhirate-Témara,2019,0.7,7.2,10.29,33.79713818,-6.977714223,409.31,0.7457,0.4659,0.3554,0.522333333,Skhirate-Témara_2019_Pt1
Rabat-Salé-Kénitra,Skhirate-Témara,2019,0.7,7.2,10.29,33.85585414,-6.980579961,409.31,0.5833,0.4699,0.166,0.4064,Skhirate-Témara_2019_Pt2
Rabat-Salé-Kénitra,Skhirate-Témara,2019,0.7,7.2,10.29,33.79591464,-6.938192216,409.31,0.5953,0.4466,0.2304,0.4241,Skhirate-Témara_2019_Pt3
Rabat-Salé-Kénitra,Skhirate-Témara,2019,0.7,7.2,10.29,33.79131649,-6.951864165,409.31,0.5879,0.4729,0.1914,0.4174,Skhirate-Témara_2019_Pt4
Rabat-Salé-Kénitra,Skhirate-Témara,2019,0.7,7.2,10.29,33.86706274,-6.8964391,409.31,0.8132,0.6045,0.3723,0.596666667,Skhirate-Témara_2019_Pt5
Rabat-Salé-Kénitra,Skhirate-Témara,2019,0.7,7.2,10.29,33.88122661,-6.992044947,409.31,0.5176,0.367,0.1712,0.351933333,Skhirate-Témara_2019_Pt6
Rabat-Salé-Kénitra,Skhirate-Témara,2019,0.7,7.2,10.29,33.87518328,-6.968791982,409.31,0.8048,0.6875,0.8204,0.7709,Skhirate-Témara_2019_Pt7
Rabat-Salé-Kénitra,Skhirate-Témara,2019,0.7,7.2,10.29,33.89956493,-6.918516523,409.31,0.6964,0.4857,0.2242,0.468766667,Skhirate-Témara_2019_Pt8
Rabat-Salé-Kénitra,Skhirate-Témara,2019,0.7,7.2,10.29,33.8141555,-6.996372667,409.31,0.7814,0.4999,0.128,0.469766667,Skhirate-Témara_2019_Pt9
Rabat-Salé-Kénitra,Skhirate-Témara,2018,0.6,6,10,33.83332572,-6.970601716,688.43,-0.0652,0.3762,0.2749,0.1953,Skhirate-Témara_2018_Pt0
Rabat-Salé-Kénitra,Skhirate-Témara,2018,0.6,6,10,33.87687703,-6.948140052,688.43,0.6087,0.7245,0.4314,0.5882,Skhirate-Témara_2018_Pt1
Rabat-Salé-Kénitra,Skhirate-Témara,2018,0.6,6,10,33.82409339,-6.998050748,688.43,-0.0712,0.6736,0.6261,0.4095,Skhirate-Témara_2018_Pt2
Rabat-Salé-Kénitra,Skhirate-Témara,2018,0.6,6,10,33.87472382,-7.008534558,688.43,0.3286,0.515,0.3372,0.3936,Skhirate-Témara_2018_Pt3
Rabat-Salé-Kénitra,Skhirate-Témara,2018,0.6,6,10,33.79484616,-6.957664162,688.43,0.6258,0.5156,0.2896,0.477,Skhirate-Témara_2018_Pt4
Rabat-Salé-Kénitra,Skhirate-Témara,2018,0.6,6,10,33.86958428,-7.005555421,688.43,0.4796,0.5742,0.3192,0.457666667,Skhirate-Témara_2018_Pt5
Rabat-Salé-Kénitra,Skhirate-Témara,2018,0.6,6,10,33.85305228,-6.990573695,688.43,0.6868,0.4074,0.5821,0.558766667,Skhirate-Témara_2018_Pt6
Rabat-Salé-Kénitra,Skhirate-Témara,2018,0.6,6,10,33.80101574,-6.934159331,688.43,0.6606,0.8243,0.5276,0.670833333,Skhirate-Témara_2018_Pt7
Rabat-Salé-Kénitra,Skhirate-Témara,2018,0.6,6,10,33.79520588,-6.976002902,688.43,0.7187,0.392,0.2079,0.439533333,Skhirate-Témara_2018_Pt8
Rabat-Salé-Kénitra,Skhirate-Témara,2018,0.6,6,10,33.83897759,-6.900948066,688.43,0.4583,0.3525,0.3138,0.374866667,Skhirate-Témara_2018_Pt9
Rabat-Salé-Kénitra,Sidi Slimane,2021,47,1765.3,37.56,34.29711447,-5.969771833,515.77,0.137,0.7919,0.2406,0.389833333,Sidi Slimane_2021_Pt0
Rabat-Salé-Kénitra,Sidi Slimane,2021,47,1765.3,37.56,34.21494246,-5.867178094,596.4,-0.1802,0.7474,0.1874,0.251533333,Sidi Slimane_2021_Pt1
Rabat-Salé-Kénitra,Sidi Slimane,2021,47,1765.3,37.56,34.23845918,-5.971102805,634.76,0.0833,0.4718,0.4393,0.331466667,Sidi Slimane_2021_Pt2
Rabat-Salé-Kénitra,Sidi Slimane,2021,47,1765.3,37.56,34.31746663,-5.87457633,605.57,0.7366,0.8523,0.1823,0.5904,Sidi Slimane_2021_Pt3
Rabat-Salé-Kénitra,Sidi Slimane,2021,47,1765.3,37.56,34.2981387,-5.977518034,515.77,0.0149,0.5061,0.2925,0.271166667,Sidi Slimane_2021_Pt4
Rabat-Salé-Kénitra,Sidi Slimane,2021,47,1765.3,37.56,34.2092483,-5.952015715,634.76,-0.1484,0.6254,0.4026,0.2932,Sidi Slimane_2021_Pt5
Rabat-Salé-Kénitra,Sidi Slimane,2021,47,1765.3,37.56,34.30707942,-5.911227293,605.57,0.5754,0.865,0.6397,0.693366667,Sidi Slimane_2021_Pt6
Rabat-Salé-Kénitra,Sidi Slimane,2021,47,1765.3,37.56,34.21459765,-5.948332002,634.76,0.5443,0.7174,0.0661,0.4426,Sidi Slimane_2021_Pt7
Rabat-Salé-Kénitra,Sidi Slimane,2021,47,1765.3,37.56,34.26950797,-5.913241636,605.57,0.7554,0.8929,0.0602,0.5695,Sidi Slimane_2021_Pt8
Rabat-Salé-Kénitra,Sidi Slimane,2021,47,1765.3,37.56,34.27527546,-5.97949725,515.77,0.0557,0.463,0.3472,0.288633333,Sidi Slimane_2021_Pt9
Rabat-Salé-Kénitra,Sidi Slimane,2020,47,757.9,16.13,34.20827122,-5.905193069,475.47,0.6268,0.5978,0.5028,0.5758,Sidi Slimane_2020_Pt0
Rabat-Salé-Kénitra,Sidi Slimane,2020,47,757.9,16.13,34.23559029,-5.892155449,475.47,0.606,0.3977,0.1371,0.380266667,Sidi Slimane_2020_Pt1
Rabat-Salé-Kénitra,Sidi Slimane,2020,47,757.9,16.13,34.20551663,-5.961163746,324.13,0.6886,0.5433,0.4169,0.5496,Sidi Slimane_2020_Pt2
Rabat-Salé-Kénitra,Sidi Slimane,2020,47,757.9,16.13,34.26860858,-5.970249968,301.71,0.8828,0.389,0.1971,0.489633333,Sidi Slimane_2020_Pt3
Rabat-Salé-Kénitra,Sidi Slimane,2020,47,757.9,16.13,34.31304499,-5.860161997,433.45,0.7803,0.6913,0.4261,0.632566667,Sidi Slimane_2020_Pt4
Rabat-Salé-Kénitra,Sidi Slimane,2020,47,757.9,16.13,34.29481466,-5.921368473,433.45,0.8771,0.6007,0.6072,0.695,Sidi Slimane_2020_Pt5
Rabat-Salé-Kénitra,Sidi Slimane,2020,47,757.9,16.13,34.28538403,-5.890643688,433.45,0.8447,0.7044,0.2827,0.6106,Sidi Slimane_2020_Pt6
Rabat-Salé-Kénitra,Sidi Slimane,2020,47,757.9,16.13,34.29693016,-5.900578462,433.45,0.6389,0.6197,0.4018,0.553466667,Sidi Slimane_2020_Pt7
Rabat-Salé-Kénitra,Sidi Slimane,2020,47,757.9,16.13,34.23353848,-5.917278049,475.47,0.8087,0.6061,0.2325,0.5491,Sidi Slimane_2020_Pt8
Rabat-Salé-Kénitra,Sidi Slimane,2020,47,757.9,16.13,34.22864482,-5.885091142,475.47,0.6203,0.3248,0.1637,0.3696,Sidi Slimane_2020_Pt9
Rabat-Salé-Kénitra,Sidi Slimane,2019,46.8,1310.3,28,34.30877451,-5.937707445,454.12,0.7776,0.608,0.3923,0.592633333,Sidi Slimane_2019_Pt0
Rabat-Salé-Kénitra,Sidi Slimane,2019,46.8,1310.3,28,34.29680676,-5.902597116,549.51,0.7585,0.7521,0.6333,0.714633333,Sidi Slimane_2019_Pt1
Rabat-Salé-Kénitra,Sidi Slimane,2019,46.8,1310.3,28,34.2248264,-5.914139976,553.03,0.4708,0.7164,0.1639,0.450366667,Sidi Slimane_2019_Pt2
Rabat-Salé-Kénitra,Sidi Slimane,2019,46.8,1310.3,28,34.27510753,-5.930987551,549.51,0.3544,0.7673,0.1987,0.440133333,Sidi Slimane_2019_Pt3
Rabat-Salé-Kénitra,Sidi Slimane,2019,46.8,1310.3,28,34.29926955,-5.871006868,549.51,0.8278,0.7049,0.1266,0.5531,Sidi Slimane_2019_Pt4
Rabat-Salé-Kénitra,Sidi Slimane,2019,46.8,1310.3,28,34.26594743,-5.889329793,549.51,0.8585,0.6605,0.5298,0.682933333,Sidi Slimane_2019_Pt5
Rabat-Salé-Kénitra,Sidi Slimane,2019,46.8,1310.3,28,34.28980007,-5.868965858,549.51,0.6904,0.8309,0.4841,0.668466667,Sidi Slimane_2019_Pt6
Rabat-Salé-Kénitra,Sidi Slimane,2019,46.8,1310.3,28,34.30162488,-5.970168668,454.12,0.7331,0.7077,0.4898,0.643533333,Sidi Slimane_2019_Pt7
Rabat-Salé-Kénitra,Sidi Slimane,2019,46.8,1310.3,28,34.31461119,-5.937716689,454.12,0.6819,0.8112,0.4634,0.652166667,Sidi Slimane_2019_Pt8
Rabat-Salé-Kénitra,Sidi Slimane,2019,46.8,1310.3,28,34.2860574,-5.970148533,454.12,0.505,0.5976,0.3217,0.474766667,Sidi Slimane_2019_Pt9
Rabat-Salé-Kénitra,Sidi Slimane,2018,46.4,1371.1,29.55,34.24962636,-5.923487086,828.68,0.2301,0.358,0.2698,0.285966667,Sidi Slimane_2018_Pt0
Rabat-Salé-Kénitra,Sidi Slimane,2018,46.4,1371.1,29.55,34.21694119,-5.907655757,828.68,0.0177,0.8349,0.2325,0.3617,Sidi Slimane_2018_Pt1
Rabat-Salé-Kénitra,Sidi Slimane,2018,46.4,1371.1,29.55,34.29752562,-5.894404008,937.74,0.8208,0.4806,0.6234,0.6416,Sidi Slimane_2018_Pt2
Rabat-Salé-Kénitra,Sidi Slimane,2018,46.4,1371.1,29.55,34.20472766,-5.964815596,772.45,0.4857,0.5858,0.4725,0.514666667,Sidi Slimane_2018_Pt3
Rabat-Salé-Kénitra,Sidi Slimane,2018,46.4,1371.1,29.55,34.27548695,-5.947728546,766.42,0.5089,0.5009,0.2244,0.4114,Sidi Slimane_2018_Pt4
Rabat-Salé-Kénitra,Sidi Slimane,2018,46.4,1371.1,29.55,34.25521254,-5.894127631,937.74,0.7098,0.7361,0.602,0.682633333,Sidi Slimane_2018_Pt5
Rabat-Salé-Kénitra,Sidi Slimane,2018,46.4,1371.1,29.55,34.27281692,-5.939692847,766.42,0.5084,0.5468,0.4033,0.486166667,Sidi Slimane_2018_Pt6
Rabat-Salé-Kénitra,Sidi Slimane,2018,46.4,1371.1,29.55,34.29297203,-5.914691508,937.74,0.6636,0.406,0.4786,0.516066667,Sidi Slimane_2018_Pt7
Rabat-Salé-Kénitra,Sidi Slimane,2017,48.2,1452.2,30.13,34.31764622,-5.958181124,484.49,0.5083,0.871,0.3477,0.575666667,Sidi Slimane_2017_Pt0
Rabat-Salé-Kénitra,Sidi Slimane,2017,48.2,1452.2,30.13,34.21286386,-5.932128048,514.95,0.7485,0.8646,0.1689,0.594,Sidi Slimane_2017_Pt1
Rabat-Salé-Kénitra,Sidi Slimane,2017,48.2,1452.2,30.13,34.24726759,-5.904915584,514.95,0.684,0.3241,0.1891,0.399066667,Sidi Slimane_2017_Pt2
Rabat-Salé-Kénitra,Sidi Slimane,2017,48.2,1452.2,30.13,34.2444516,-5.948997774,476.25,0.5551,0.731,0.4272,0.5711,Sidi Slimane_2017_Pt3
Rabat-Salé-Kénitra,Sidi Slimane,2017,48.2,1452.2,30.13,34.22480201,-5.932877887,514.95,0.465,0.8504,0.0378,0.451066667,Sidi Slimane_2017_Pt4
Rabat-Salé-Kénitra,Sidi Slimane,2017,48.2,1452.2,30.13,34.27176176,-5.897431173,567.25,0.6172,0.7201,-0.0928,0.414833333,Sidi Slimane_2017_Pt5
Rabat-Salé-Kénitra,Sidi Slimane,2017,48.2,1452.2,30.13,34.2390477,-5.949721777,476.25,0.5011,0.7332,0.3604,0.531566667,Sidi Slimane_2017_Pt6
Rabat-Salé-Kénitra,Sidi Slimane,2017,48.2,1452.2,30.13,34.31513076,-5.905150717,567.25,0.7281,0.7848,0.4496,0.654166667,Sidi Slimane_2017_Pt7
Rabat-Salé-Kénitra,Sidi Slimane,2017,48.2,1452.2,30.13,34.27072392,-5.876570297,567.25,0.8328,0.8931,0.2526,0.6595,Sidi Slimane_2017_Pt8
Rabat-Salé-Kénitra,Sidi Slimane,2017,48.2,1452.2,30.13,34.29238079,-5.95672596,484.49,0.4738,0.8475,0.342,0.554433333,Sidi Slimane_2017_Pt9
Rabat-Salé-Kénitra,Sidi Slimane,2016,47.4,318.5,6.72,34.20275732,-5.947314217,319.11,0.2,0.4614,0.4477,0.3697,Sidi Slimane_2016_Pt0
Rabat-Salé-Kénitra,Sidi Slimane,2016,47.4,318.5,6.72,34.23444189,-5.863291052,367.2,0.1808,0.4219,0.2099,0.270866667,Sidi Slimane_2016_Pt1
Rabat-Salé-Kénitra,Sidi Slimane,2016,47.4,318.5,6.72,34.31035022,-5.924181111,382.83,0.6258,0.7592,0.5208,0.635266667,Sidi Slimane_2016_Pt2
Rabat-Salé-Kénitra,Sidi Slimane,2016,47.4,318.5,6.72,34.26286585,-5.880451732,382.83,0.3691,0.4415,0.3905,0.400366667,Sidi Slimane_2016_Pt3
Rabat-Salé-Kénitra,Sidi Slimane,2016,47.4,318.5,6.72,34.27019357,-5.920726921,382.83,0.2343,0.3065,0.2062,0.249,Sidi Slimane_2016_Pt4
Rabat-Salé-Kénitra,Sidi Slimane,2016,47.4,318.5,6.72,34.25261327,-5.888500004,382.83,0.3212,0.6061,0.3708,0.4327,Sidi Slimane_2016_Pt5
Rabat-Salé-Kénitra,Sidi Slimane,2016,47.4,318.5,6.72,34.29965472,-5.935721161,382.83,0.4979,0.6617,0.5522,0.5706,Sidi Slimane_2016_Pt6
Rabat-Salé-Kénitra,Sidi Slimane,2016,47.4,318.5,6.72,34.21601866,-5.896347464,367.2,0.4126,0.4323,0.3678,0.404233333,Sidi Slimane_2016_Pt7
Rabat-Salé-Kénitra,Sidi Slimane,2016,47.4,318.5,6.72,34.22441803,-5.943077848,319.11,0.6462,0.3229,0.2137,0.394266667,Sidi Slimane_2016_Pt8
Rabat-Salé-Kénitra,Sidi Slimane,2016,47.4,318.5,6.72,34.2944897,-5.919787048,382.83,0.3849,0.5842,0.4263,0.465133333,Sidi Slimane_2016_Pt9
Béni Mellal-Khénifra,Azilal,2021,122,2184.3,17.9,31.90028758,-6.534153273,310.96,0.2745,0.4492,0.2017,0.308466667,Azilal_2021_Pt0
Béni Mellal-Khénifra,Azilal,2021,122,2184.3,17.9,31.90046613,-6.584713128,317.69,0.5867,0.4527,0.4152,0.484866667,Azilal_2021_Pt1
Béni Mellal-Khénifra,Azilal,2021,122,2184.3,17.9,32.00552025,-6.526874992,310.96,0.537,0.4798,0.4681,0.494966667,Azilal_2021_Pt2
Béni Mellal-Khénifra,Azilal,2021,122,2184.3,17.9,31.91390678,-6.5327529,310.96,0.371,0.3935,0.2059,0.323466667,Azilal_2021_Pt3
Béni Mellal-Khénifra,Azilal,2021,122,2184.3,17.9,31.96696549,-6.611658404,317.69,0.285,0.504,0.21,0.333,Azilal_2021_Pt4
Béni Mellal-Khénifra,Azilal,2021,122,2184.3,17.9,31.90516137,-6.592481021,317.69,0.3766,0.4891,0.2318,0.365833333,Azilal_2021_Pt5
Béni Mellal-Khénifra,Azilal,2021,122,2184.3,17.9,31.93822561,-6.565091392,317.69,0.2628,0.4069,0.1869,0.285533333,Azilal_2021_Pt6
Béni Mellal-Khénifra,Azilal,2021,122,2184.3,17.9,31.98823143,-6.600069555,317.69,0.1769,0.4734,0.1517,0.267333333,Azilal_2021_Pt7
Béni Mellal-Khénifra,Azilal,2021,122,2184.3,17.9,31.92862992,-6.51189009,310.96,0.549,0.614,0.3604,0.5078,Azilal_2021_Pt8
Béni Mellal-Khénifra,Azilal,2021,122,2184.3,17.9,31.90943066,-6.603128701,317.69,0.2639,0.4429,0.1827,0.2965,Azilal_2021_Pt9
Béni Mellal-Khénifra,Azilal,2020,130.2,1065.8,8.19,31.99518957,-6.501677769,440.19,0.3036,0.3683,0.2493,0.307066667,Azilal_2020_Pt0
Béni Mellal-Khénifra,Azilal,2020,130.2,1065.8,8.19,31.90124243,-6.610017821,339.96,0.23,0.392,0.0248,0.2156,Azilal_2020_Pt1
Béni Mellal-Khénifra,Azilal,2020,130.2,1065.8,8.19,31.95396136,-6.54515138,440.19,0.3571,0.3382,0.2501,0.315133333,Azilal_2020_Pt2
Béni Mellal-Khénifra,Azilal,2020,130.2,1065.8,8.19,31.97218459,-6.542208843,440.19,0.2913,0.3655,0.2495,0.3021,Azilal_2020_Pt3
Béni Mellal-Khénifra,Azilal,2020,130.2,1065.8,8.19,32.00819167,-6.592233721,339.96,0.0537,0.3678,0.239,0.220166667,Azilal_2020_Pt4
Béni Mellal-Khénifra,Azilal,2020,130.2,1065.8,8.19,31.97881004,-6.515277653,440.19,0.4013,0.3821,0.1956,0.326333333,Azilal_2020_Pt5
Béni Mellal-Khénifra,Azilal,2020,130.2,1065.8,8.19,31.9096493,-6.567920346,339.96,0.2281,0.4283,0.3169,0.324433333,Azilal_2020_Pt6
Béni Mellal-Khénifra,Azilal,2020,130.2,1065.8,8.19,31.99017681,-6.549348005,440.19,0.2434,0.3088,0.2264,0.259533333,Azilal_2020_Pt7
Béni Mellal-Khénifra,Azilal,2020,130.2,1065.8,8.19,31.96506987,-6.581161792,339.96,0.3963,0.3534,0.3044,0.351366667,Azilal_2020_Pt8
Béni Mellal-Khénifra,Azilal,2020,130.2,1065.8,8.19,31.93075945,-6.543571611,440.19,0.2375,0.4119,0.2895,0.312966667,Azilal_2020_Pt9
Béni Mellal-Khénifra,Azilal,2019,108,975.4,9.03,31.96311121,-6.560727176,381.67,0.5812,0.4187,0.4335,0.4778,Azilal_2019_Pt0
Béni Mellal-Khénifra,Azilal,2019,108,975.4,9.03,31.90848312,-6.531003515,381.67,0.3113,0.3381,0.2378,0.295733333,Azilal_2019_Pt1
Béni Mellal-Khénifra,Azilal,2019,108,975.4,9.03,31.97146159,-6.504424813,381.67,0.3994,0.3649,0.2076,0.323966667,Azilal_2019_Pt2
Béni Mellal-Khénifra,Azilal,2019,108,975.4,9.03,31.93211029,-6.544751172,381.67,0.2913,0.3307,0.2929,0.304966667,Azilal_2019_Pt3
Béni Mellal-Khénifra,Azilal,2019,108,975.4,9.03,32.01656551,-6.548591976,381.67,0.4021,0.3251,0.3484,0.358533333,Azilal_2019_Pt4
Béni Mellal-Khénifra,Azilal,2019,108,975.4,9.03,31.96069306,-6.557906779,381.67,0.4075,0.3512,0.3742,0.377633333,Azilal_2019_Pt5
Béni Mellal-Khénifra,Azilal,2019,108,975.4,9.03,31.92063423,-6.559095148,381.67,0.7304,0.3704,0.4,0.500266667,Azilal_2019_Pt6
Béni Mellal-Khénifra,Azilal,2019,108,975.4,9.03,31.9554184,-6.596654923,337.91,0.249,0.3452,0.2733,0.289166667,Azilal_2019_Pt7
Béni Mellal-Khénifra,Azilal,2019,108,975.4,9.03,31.91534128,-6.563962026,337.91,0.6243,0.5615,0.2261,0.470633333,Azilal_2019_Pt8
Béni Mellal-Khénifra,Azilal,2019,108,975.4,9.03,32.00316977,-6.560417966,381.67,0.3788,0.3495,0.2652,0.331166667,Azilal_2019_Pt9
Béni Mellal-Khénifra,Azilal,2018,92.5,1938,20.95,31.98684118,-6.506996242,334.83,0.2554,0.3571,0.4162,0.3429,Azilal_2018_Pt0
Béni Mellal-Khénifra,Azilal,2018,92.5,1938,20.95,31.93909016,-6.618245087,298.49,0.3461,0.3364,0.4123,0.364933333,Azilal_2018_Pt1
Béni Mellal-Khénifra,Azilal,2018,92.5,1938,20.95,31.98928105,-6.533996852,334.83,0.3086,0.4456,0.6215,0.458566667,Azilal_2018_Pt2
Béni Mellal-Khénifra,Azilal,2018,92.5,1938,20.95,31.92441295,-6.597883819,298.49,0.2295,0.538,0.6302,0.4659,Azilal_2018_Pt3
Béni Mellal-Khénifra,Azilal,2018,92.5,1938,20.95,31.99651636,-6.596782238,298.49,0.3162,0.5209,0.5889,0.475333333,Azilal_2018_Pt4
Béni Mellal-Khénifra,Azilal,2018,92.5,1938,20.95,31.99994281,-6.615862783,298.49,0.4538,0.5856,0.6108,0.550066667,Azilal_2018_Pt5
Béni Mellal-Khénifra,Azilal,2018,92.5,1938,20.95,31.95164206,-6.603507477,298.49,0.1912,0.4083,0.5554,0.384966667,Azilal_2018_Pt6
